pair_id	event_contract	expiration_date	quantity	yes_price	no_price	pair_time
1K3JADKADZG4Y	UNR_0924_4.2	2024-10-04T07:30:00-05:00	10	0.71	0.3	2024-10-02T14:13:29.291193031-05:00
1K3JADKADZG6Y	UNR_0924_4.2	2024-10-04T07:30:00-05:00	10	0.7	0.31	2024-10-02T14:13:36.441835267-05:00
1K3JADKADZG8C	UNR_0924_4.2	2024-10-04T07:30:00-05:00	10	0.69	0.32	2024-10-02T14:13:41.258319868-05:00
1K3JADKADZG8M	UNR_0924_4.2	2024-10-04T07:30:00-05:00	10	0.68	0.33	2024-10-02T14:13:46.997888009-05:00
1K3JADKADZG9J	UNR_0924_4.2	2024-10-04T07:30:00-05:00	10	0.67	0.34	2024-10-02T14:13:54.546528609-05:00
1K3JADKADZG9R	UNR_0924_4.2	2024-10-04T07:30:00-05:00	10	0.66	0.35	2024-10-02T14:14:00.358660073-05:00
1K3N2BX0DZHNY	UNR_0924_4.1	2024-10-04T07:30:00-05:00	10	0.78	0.23	2024-10-03T09:42:05.691890044-05:00
1K3N2BX0DZHP6	UNR_0924_4.1	2024-10-04T07:30:00-05:00	5	0.77	0.24	2024-10-03T12:16:12.248181005-05:00
1K3Z8RM05EC48	UNR_0924_4.1	2024-10-04T07:30:00-05:00	5	0.79	0.22	2024-10-03T16:54:59.081907971-05:00
1K3Z8RM05EC4K	UNR_0924_4.3	2024-10-04T07:30:00-05:00	10	0.38	0.63	2024-10-03T17:25:54.555969792-05:00
1K3Z8RM05EC4Y	UNR_0924_4.1	2024-10-04T07:30:00-05:00	10	0.77	0.24	2024-10-03T19:48:05.305465729-05:00
1K3Z8RM09EC0J	UNR_0924_4.1	2024-10-04T07:30:00-05:00	25	0.77	0.24	2024-10-03T19:54:52.954638638-05:00
1K3Z8RM09EC33	UNR_0924_4.1	2024-10-04T07:30:00-05:00	5	0.77	0.24	2024-10-03T23:05:19.440164298-05:00
1K3Z8RM0DEEFG	UNR_1024_3.9	2024-11-01T07:30:00-05:00	10	0.9	0.11	2024-10-04T07:06:48.760470058-05:00
1K3Z8RM0DEEFS	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.82	0.19	2024-10-04T08:16:11.367816533-05:00
1K3Z8RM0DEEG6	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.81	0.2	2024-10-04T08:16:17.405299906-05:00
1K3Z8RM0DEEGM	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.8	0.21	2024-10-04T08:16:21.910414406-05:00
1K3Z8RM0DEEH3	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.79	0.22	2024-10-04T08:16:28.420959839-05:00
1K3Z8RM0DEEHK	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-04T08:16:34.233345042-05:00
1K3Z8RM0DEEJ0	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.77	0.24	2024-10-04T08:16:41.13908984-05:00
1K3Z8RM0DEEJ9	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.76	0.25	2024-10-04T08:16:48.863064456-05:00
1K476FSTX5G09	UNR_1024_4.0	2024-11-01T07:30:00-05:00	5	0.79	0.22	2024-10-04T14:27:42.0103887-05:00
1K476FSTX5G0D	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-04T14:27:49.211662131-05:00
1K476FSTX5G0K	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.77	0.24	2024-10-04T14:28:00.067584169-05:00
1K476FSTX5G0S	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.76	0.25	2024-10-04T14:28:06.044208582-05:00
1K476FSTX5G0Z	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.75	0.26	2024-10-04T14:28:10.946338031-05:00
1K476FSTX5G15	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.7	0.31	2024-10-04T14:28:32.548144383-05:00
1K476FSTX5G1B	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.69	0.32	2024-10-04T14:28:38.126860748-05:00
1K476FSTX5G1H	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.68	0.33	2024-10-04T14:28:42.826385421-05:00
1K476FSTX5G1R	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.67	0.34	2024-10-04T14:28:48.135831979-05:00
1K476FSTX5G27	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.66	0.35	2024-10-04T14:28:53.194004854-05:00
1K476FSTX5G2Y	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.65	0.36	2024-10-04T14:28:59.813737369-05:00
1K476FSTX5G3G	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.64	0.37	2024-10-04T14:29:06.956377253-05:00
1K476FSTX5G42	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.63	0.38	2024-10-04T14:29:14.261746864-05:00
1K476FSTX5G4J	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.62	0.39	2024-10-04T14:29:22.028799637-05:00
1K476FSTX5G55	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.61	0.4	2024-10-04T14:29:27.561716618-05:00
1K476FSTX5G5R	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.6	0.41	2024-10-04T14:29:32.904923072-05:00
1K476FSTX5G6A	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.59	0.42	2024-10-04T14:29:39.120389403-05:00
1K476FSTX5G6Z	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.58	0.43	2024-10-04T14:29:44.055888876-05:00
1K476FSTX5G7S	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.57	0.44	2024-10-04T14:29:50.17682098-05:00
1K476FSTX5G8G	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.56	0.45	2024-10-04T14:29:55.395152082-05:00
1K476FSTX5G9B	UNR_1024_3.9	2024-11-01T07:30:00-05:00	10	0.89	0.12	2024-10-04T15:35:06.102344277-05:00
1K5BWNXRF5024	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.58	0.43	2024-10-08T14:04:40.226414028-05:00
1K5BWNXRF502A	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.59	0.42	2024-10-08T14:06:08.648962169-05:00
1K5BWNXRF502G	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.6	0.41	2024-10-08T14:08:26.820684396-05:00
1K5BWNXRF502P	UNR_1024_4.1	2024-11-01T07:30:00-05:00	90	0.6	0.41	2024-10-08T14:25:02.951557579-05:00
1K5NYMJJT8J4S	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.77	0.24	2024-10-09T10:36:49.793993238-05:00
1K5NYMJJT8J4Z	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-09T10:37:01.289955028-05:00
1K5NYMJJT8J55	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.79	0.22	2024-10-09T10:37:11.071414686-05:00
1K5NYMJJT8J5C	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.77	0.24	2024-10-09T10:37:21.609089751-05:00
1K5NYMJJT8J5J	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.76	0.25	2024-10-09T10:37:28.026017352-05:00
1K5NYMJJT8J5R	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.75	0.26	2024-10-09T10:37:52.548249276-05:00
1K5NYMJJT8J5Y	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.74	0.27	2024-10-09T10:38:14.011597056-05:00
1K67C4ZW0X4NE	UNR_1024_4.0	2024-11-01T07:30:00-05:00	3	0.76	0.25	2024-10-13T17:30:02.004242799-05:00
1K67C4ZW4X6YR	UNR_0626_4.1	2026-07-03T07:30:00-05:00	10	0.55	0.46	2024-10-14T16:24:48.411801583-05:00
1K67C4ZW4X6YZ	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.58	0.43	2024-10-14T20:22:20.895551299-05:00
1K67C4ZW4X6Z5	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.57	0.44	2024-10-14T20:22:27.379072173-05:00
1K67C4ZW4X6ZB	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.56	0.45	2024-10-14T20:22:32.399540327-05:00
1K67C4ZW4X6ZH	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.55	0.46	2024-10-14T20:22:38.755272182-05:00
1K67C4ZW8X4KD	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.73	0.28	2024-10-15T08:07:25.677172745-05:00
1K67C4ZW8X4KK	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.72	0.29	2024-10-15T08:08:25.731651489-05:00
1K67C4ZW8X4KT	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.71	0.3	2024-10-15T08:10:20.725990187-05:00
1K67C4ZW8X4M0	UNR_0325_3.9	2025-04-04T07:30:00-05:00	10	0.82	0.19	2024-10-15T08:44:27.373251486-05:00
1K67C4ZW8X4M6	UNR_0325_4.0	2025-04-04T07:30:00-05:00	10	0.72	0.29	2024-10-15T08:45:41.167718076-05:00
1K67C4ZW8X4MC	UNR_0625_4.0	2025-07-03T07:30:00-05:00	10	0.64	0.37	2024-10-15T08:46:40.017337868-05:00
1K67C4ZW8X4MJ	UNR_0925_4.0	2025-10-03T07:30:00-05:00	10	0.51	0.5	2024-10-15T08:47:12.445254418-05:00
1K67C4ZW8X5P8	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.73	0.28	2024-10-16T13:46:24.950131898-05:00
1K67C4ZW8X5Q0	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.74	0.27	2024-10-16T14:36:24.145299983-05:00
1K67C4ZW8X5R3	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.75	0.26	2024-10-16T14:36:24.458948818-05:00
1K67C4ZWCX7JF	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.79	0.22	2024-10-17T16:56:58.24665521-05:00
1K67C4ZWCX7M0	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.8	0.21	2024-10-17T19:10:32.302714626-05:00
1K67C4ZWCX7MN	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.81	0.2	2024-10-17T20:44:22.757451565-05:00
1K8TDRWT1RC11	UNR_1124_3.9	2024-12-06T07:30:00-06:00	1	0.82	0.19	2024-10-20T16:16:20.633344302-05:00
1K8TDRWT9RFW6	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.54	0.47	2024-10-22T07:08:54.748471495-05:00
1K8TDRWT9RFX4	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.56	0.45	2024-10-22T08:46:22.651709062-05:00
1K8TDRWT9RFXP	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.57	0.44	2024-10-22T08:50:26.518171127-05:00
1K8TDRWT9RFY8	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.58	0.43	2024-10-22T08:50:49.889672512-05:00
1KAD8VBWFD44H	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.73	0.28	2024-10-23T18:36:01.880231751-05:00
1KAD8VBWQD7DK	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.75	0.26	2024-10-25T09:54:57.802536411-05:00
1KAD8VBWQD7EQ	UNR_1024_4.0	2024-11-01T07:30:00-05:00	7	0.76	0.25	2024-10-25T10:04:38.344909095-05:00
1KAD8VBWQD7ET	UNR_1024_4.0	2024-11-01T07:30:00-05:00	8	0.76	0.25	2024-10-25T10:04:38.344909095-05:00
1KAD8VBWQD7FZ	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.77	0.24	2024-10-25T10:05:38.283423556-05:00
1KAD8VBWVD455	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-25T10:44:44.352358468-05:00
1KAD8VBWVD45G	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.79	0.22	2024-10-25T11:11:33.578962803-05:00
1KAD8VBWVD462	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.8	0.21	2024-10-25T11:41:16.63020439-05:00
1KAD8VBWVD468	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.81	0.2	2024-10-25T11:49:13.809920055-05:00
1KAD8VBWVD46K	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.82	0.19	2024-10-25T12:12:17.767340256-05:00
1KAD8VBWVD4BA	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.83	0.18	2024-10-25T14:54:28.725295773-05:00
1KAD8VBWVD4BS	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.84	0.17	2024-10-25T15:15:52.515837034-05:00
1KB8YYVNZM6A6	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.85	0.16	2024-10-27T18:48:17.269632814-05:00
1KB8YYVNZM6K9	UNR_1124_4.0	2024-12-06T07:30:00-06:00	10	0.77	0.24	2024-10-27T22:50:42.725271422-05:00
1KB8YYVNZM6KX	UNR_1124_4.0	2024-12-06T07:30:00-06:00	10	0.76	0.25	2024-10-27T22:50:47.721343633-05:00
1KB8YYVNZM6NW	UNR_1124_4.0	2024-12-06T07:30:00-06:00	10	0.75	0.26	2024-10-27T22:50:54.263611995-05:00
1KB8YYVNZM6P2	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.83	0.18	2024-10-27T22:51:52.254826178-05:00
1KB8YYVNZM6Q7	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.81	0.2	2024-10-27T22:52:00.447329334-05:00
1KB8YYVNZM6QW	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.8	0.21	2024-10-27T22:52:05.960726743-05:00
1KB8YYVNZM6TV	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.77	0.24	2024-10-27T22:53:21.95941556-05:00
1KB8YYVPBM67N	UNR_1024_3.9	2024-11-01T07:30:00-05:00	10	0.88	0.13	2024-10-28T08:51:15.551943486-05:00
1KB8YYVPFM5MC	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-28T13:51:11.647338884-05:00
1KB8YYVPFM5QT	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.76	0.25	2024-10-28T14:15:32.999765942-05:00
1KB8YYVPFM5X1	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.77	0.24	2024-10-28T15:38:49.529793992-05:00
1KC769FJB5W00	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-29T11:02:56.314301885-05:00
1KC7785Y75W01	UNR_1024_4.0	2024-11-01T07:30:00-05:00	15	0.78	0.23	2024-10-29T11:11:41.403689719-05:00
1KC778GSF5W01	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.76	0.25	2024-10-29T11:11:47.010027327-05:00
1KC77A6N35W01	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.75	0.26	2024-10-29T11:12:08.283653541-05:00
1KC77HWWK5W02	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.77	0.24	2024-10-29T11:13:27.687678508-05:00
1KC7DP1WF5W03	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-29T11:38:35.650590976-05:00
1KCNZ2BQNV801	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.76	0.25	2024-10-31T07:26:45.33063356-05:00
1KCWP306XV802	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-31T10:26:43.99106205-05:00
1KCWP3Y3SV802	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.79	0.22	2024-10-31T10:26:56.641295596-05:00
1KCWP4SMSV802	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.8	0.21	2024-10-31T10:27:07.694703863-05:00
1KCWP60Y5V800	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.81	0.2	2024-10-31T10:27:21.48530878-05:00
1KCWP7EZ5V800	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.82	0.19	2024-10-31T10:27:35.05134124-05:00
1KCWP833HV801	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.83	0.18	2024-10-31T10:27:44.235339072-05:00
1KCWP92D9V803	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.84	0.17	2024-10-31T10:27:53.925308457-05:00
1KCWP9H6DV802	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.85	0.16	2024-10-31T10:28:01.885167845-05:00
1KCWSAS49V802	UNR_1024_3.9	2024-11-01T07:30:00-05:00	10	0.89	0.12	2024-10-31T10:49:21.402095921-05:00
1KCWSZE0DV800	UNR_1024_3.9	2024-11-01T07:30:00-05:00	10	0.9	0.11	2024-10-31T10:53:40.774306316-05:00
1KCWT3TR9V802	UNR_1024_3.9	2024-11-01T07:30:00-05:00	10	0.91	0.1	2024-10-31T10:54:34.738575548-05:00
1KCXECKWNV801	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.83	0.18	2024-10-31T12:41:17.175311273-05:00
1KCXEDHAHV802	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.82	0.19	2024-10-31T12:41:22.372495197-05:00
1KCXEDRRDV802	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.81	0.2	2024-10-31T12:41:28.147359042-05:00
1KCXEEMFDV800	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.8	0.21	2024-10-31T12:41:33.444394675-05:00
1KCXEFJHDV800	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.79	0.22	2024-10-31T12:41:38.430083992-05:00
1KCXEG6CXV800	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-31T12:41:43.578369562-05:00
1KCXEH7P1V802	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.77	0.24	2024-10-31T12:41:48.953027897-05:00
1KCXEHN71V800	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.76	0.25	2024-10-31T12:41:54.419463757-05:00
1KCXKCQNNV801	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.7	0.31	2024-10-31T13:10:20.511760853-05:00
1KCXKDNPHV802	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.69	0.32	2024-10-31T13:10:27.280291376-05:00
1KCYGYH09V801	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.68	0.33	2024-10-31T15:18:18.802183143-05:00
1KCZS4J35V800	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.56	0.45	2024-10-31T21:50:25.813872696-05:00
1KCZS7JEXV801	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.57	0.44	2024-10-31T22:26:26.850580354-05:00
1KCZS7PKHV800	UNR_1024_4.1	2024-11-01T07:30:00-05:00	10	0.58	0.43	2024-10-31T22:26:47.304209914-05:00
1KCZS7V0NV800	UNR_1024_4.0	2024-11-01T07:30:00-05:00	10	0.78	0.23	2024-10-31T22:27:23.487580371-05:00
1KEXWYRPPSS9E	UNR_0325_4.0	2025-04-04T07:30:00-05:00	10	0.73	0.28	2024-11-07T10:13:20.371195678-06:00
1KF4E5T92SR03	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.59	0.42	2024-11-07T12:11:20.671168843-06:00
1KF4E69N2SR00	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.6	0.41	2024-11-07T12:11:26.282371058-06:00
1KF4E7JG2SR00	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.61	0.4	2024-11-07T12:11:42.539718038-06:00
1KF4E8NTYSR01	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.62	0.39	2024-11-07T12:12:00.893603947-06:00
1KF4EA4GTSR00	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.63	0.38	2024-11-07T12:12:08.081131354-06:00
1KF4EB52JSR03	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.64	0.37	2024-11-07T12:12:17.593932038-06:00
1KF4EFB1YSR01	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.65	0.36	2024-11-07T12:12:36.435317914-06:00
1KF4EHC1TSR00	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.66	0.35	2024-11-07T12:12:47.46524852-06:00
1KF4EKDHYSR03	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.67	0.34	2024-11-07T12:13:09.755299347-06:00
1KF4ER3AESR01	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.67	0.34	2024-11-07T12:14:02.929489449-06:00
1KF4EV3RPSR03	UNR_1224_3.9	2025-01-10T07:30:00-06:00	10	0.68	0.33	2024-11-07T12:14:24.26374031-06:00
1KF565R5ASR06	UNR_1124_3.9	2024-12-06T07:30:00-06:00	19	0.83	0.18	2024-11-08T06:52:46.759492788-06:00
1KF565Z16SR01	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.84	0.17	2024-11-08T06:52:52.225909266-06:00
1KF5YS576SR00	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.85	0.16	2024-11-08T09:54:08.185652495-06:00
1KF7DFQMESR00	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.87	0.14	2024-11-10T16:15:07.231296222-06:00
1KF7E2HRYSR01	UNR_1124_3.9	2024-12-06T07:30:00-06:00	5	0.88	0.13	2024-11-10T19:23:44.232670444-06:00
1KF7E4GBASR00	UNR_1124_3.9	2024-12-06T07:30:00-06:00	15	0.89	0.12	2024-11-10T20:25:27.525212728-06:00
1KF7E55HPSR01	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.9	0.11	2024-11-10T20:25:57.508696888-06:00
1KF7E5GQ6SR02	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.91	0.1	2024-11-10T20:27:08.695436578-06:00
1KF7E5NWTSR01	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.92	0.09	2024-11-10T20:27:38.75117206-06:00
1KF7ERVR2SR00	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.93	0.08	2024-11-10T20:47:02.440538009-06:00
1KF7ESBBESR01	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.94	0.07	2024-11-10T20:47:20.681761227-06:00
1KF7ESQQYSR00	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.95	0.06	2024-11-10T20:47:50.497923376-06:00
1KFFC1SYPSR00	UNR_1124_4.1	2024-12-06T07:30:00-06:00	2	0.66	0.35	2024-11-11T09:27:02.684106134-06:00
1KFGD7KR6SR01	UNR_1124_4.1	2024-12-06T07:30:00-06:00	18	0.65	0.36	2024-11-11T11:51:55.493804435-06:00
1KFGDA2DJSR03	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.64	0.37	2024-11-11T11:52:05.53039696-06:00
1KFGDBRPPSR01	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.63	0.38	2024-11-11T11:52:11.406920945-06:00
1KFGRMZRESR00	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.93	0.08	2024-11-11T12:50:15.280001504-06:00
1KFGRNKG2SR01	UNR_1124_3.9	2024-12-06T07:30:00-06:00	10	0.92	0.09	2024-11-11T12:50:25.027594893-06:00
1KFGRNW26SR00	UNR_1124_3.9	2024-12-06T07:30:00-06:00	5	0.91	0.1	2024-11-11T12:50:28.255982697-06:00
1KG7JGXDTSR00	UNR_0325_4.1	2025-04-04T07:30:00-05:00	10	0.68	0.33	2024-11-12T07:06:42.517587529-06:00
1KG7K67A2SR00	UNR_0325_4.1	2025-04-04T07:30:00-05:00	10	0.67	0.34	2024-11-12T07:06:53.32009731-06:00
1KG7SB6XPSR01	UNR_0325_4.1	2025-04-04T07:30:00-05:00	10	0.69	0.32	2024-11-12T07:07:05.360214738-06:00
1KG7TKRCJSR00	UNR_0325_4.1	2025-04-04T07:30:00-05:00	10	0.7	0.31	2024-11-12T07:07:12.772331035-06:00
1KGFN22JJSR01	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.62	0.39	2024-11-12T14:12:31.484660573-06:00
1KGFN2S9YSR01	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.61	0.4	2024-11-12T14:12:36.70872917-06:00
1KGFN31DASR01	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.6	0.41	2024-11-12T14:12:41.864331589-06:00
1KGFN3WSESR01	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.59	0.42	2024-11-12T14:12:52.289639119-06:00
1KGFN4HCYSR00	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.58	0.43	2024-11-12T14:12:57.514519941-06:00
1KGFN59BTSR00	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.57	0.44	2024-11-12T14:13:03.637218021-06:00
1KGFN5SNJSR00	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.56	0.45	2024-11-12T14:13:09.425238483-06:00
1KGFN7936SR00	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.55	0.46	2024-11-12T14:13:30.93910526-06:00
1KHTKHQ71MS5B	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.54	0.47	2024-11-18T07:28:06.678254739-06:00
1KHTKHQ71MS5N	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.53	0.48	2024-11-18T07:28:13.045595998-06:00
1KHTKHQ71MS5V	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.52	0.49	2024-11-18T07:28:19.127202957-06:00
1KHTKHQ71MS65	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.51	0.5	2024-11-18T07:28:31.954540969-06:00
1KHTKHQ71MS6D	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.5	0.51	2024-11-18T07:28:40.914344126-06:00
1KHTKHQ71MSG9	UNR_1124_4.1	2024-12-06T07:30:00-06:00	2	0.49	0.52	2024-11-18T07:45:57.943704225-06:00
1KHTKHQ71MV6A	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.48	0.53	2024-11-18T08:44:52.013728026-06:00
1KHTKHQ8HMT5H	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.47	0.54	2024-11-18T10:21:18.296788588-06:00
1KHTKHQ8HMT5S	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.46	0.55	2024-11-18T10:21:24.300555334-06:00
1KHTKHQ8HMT63	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.45	0.56	2024-11-18T10:21:29.991728695-06:00
1KHTKHQ8HMT6B	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.44	0.57	2024-11-18T10:21:35.990144986-06:00
1KHTKHQ8HMT6K	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.43	0.58	2024-11-18T10:21:41.27522594-06:00
1KHTKHQ8HMT6S	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.42	0.59	2024-11-18T10:21:46.782318297-06:00
1KHTKHQ8HMT77	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.41	0.6	2024-11-18T10:21:52.13308105-06:00
1KHTKHQ8HMT7Q	UNR_1124_4.1	2024-12-06T07:30:00-06:00	10	0.4	0.61	2024-11-18T10:22:05.872449037-06:00
1KN16MSW5N800	UNR_0325_4.0	2025-04-04T07:30:00-05:00	10	0.71	0.3	2024-12-05T09:16:50.505582541-06:00
1KN16PADXN800	UNR_0325_4.0	2025-04-04T07:30:00-05:00	10	0.7	0.31	2024-12-05T09:17:01.554466797-06:00
